DesignName,ParticipantID,TrialID,Block1,f
Rand. Function,13,1173,21,quad
Rand. Function,13,1174,22,line
Rand. Function,13,1175,23,trig
Rand. Function,13,1176,24,quad
Rand. Function,13,1177,25,trig
Rand. Function,13,1178,26,line
Rand. Function,13,1179,27,quad
Rand. Function,13,1180,28,line
Rand. Function,13,1181,29,trig
Rand. Function,13,1182,30,quad
Rand. Function,13,1183,31,trig
Rand. Function,13,1184,32,line
Rand. Function,13,1185,33,quad
Rand. Function,13,1186,34,line
Rand. Function,13,1187,35,trig
Rand. Function,13,1188,36,quad
Rand. Function,13,1189,37,trig
Rand. Function,13,1190,38,line
Rand. Function,13,1191,39,quad
Rand. Function,13,1192,40,line
Rand. Function,13,1193,41,trig
Rand. Function,13,1194,42,quad
Rand. Function,13,1195,43,trig
Rand. Function,13,1196,44,line
Rand. Function,13,1197,45,quad
Rand. Function,13,1198,46,line
Rand. Function,13,1199,47,trig
Rand. Function,13,1200,48,quad
Rand. Function,13,1201,49,trig
Rand. Function,13,1202,50,line
Rand. Function,13,1203,51,quad
Rand. Function,13,1204,52,line
Rand. Function,13,1205,53,trig
Rand. Function,13,1206,54,quad
Rand. Function,13,1207,55,trig
Rand. Function,13,1208,56,line
Rand. Function,13,1209,57,quad
Rand. Function,13,1210,58,line
Rand. Function,13,1211,59,trig
Rand. Function,13,1212,60,quad
Rand. Function,13,1213,61,trig
Rand. Function,13,1214,62,line
Rand. Function,13,1215,63,quad
Rand. Function,13,1216,64,line
Rand. Function,13,1217,65,trig
Rand. Function,13,1218,66,quad
Rand. Function,13,1219,67,trig
Rand. Function,13,1220,68,line
Rand. Function,13,1221,69,quad
Rand. Function,13,1222,70,line
Rand. Function,13,1223,71,trig
Rand. Function,13,1224,72,quad
Rand. Function,13,1225,73,trig
Rand. Function,13,1226,74,line
Rand. Function,13,1227,75,quad
Rand. Function,13,1228,76,line
Rand. Function,13,1229,77,trig
Rand. Function,13,1230,78,quad
Rand. Function,13,1231,79,trig
Rand. Function,13,1232,80,line
Rand. Function,13,1233,81,quad
Rand. Function,13,1234,82,line
Rand. Function,13,1235,83,trig
Rand. Function,13,1236,84,quad
Rand. Function,13,1237,85,trig
Rand. Function,13,1238,86,line
Rand. Function,13,1239,87,quad
Rand. Function,13,1240,88,line
Rand. Function,13,1241,89,trig
Rand. Function,13,1242,90,quad
Rand. Function,13,1243,91,trig
Rand. Function,13,1244,92,line
Rand. Function,13,1245,93,quad
Rand. Function,13,1246,94,line
Rand. Function,13,1247,95,trig
Rand. Function,13,1248,96,quad
Rand. Function,14,1249,1,quad
Rand. Function,14,1250,2,trig
Rand. Function,14,1251,3,line
Rand. Function,14,1252,4,trig
Rand. Function,14,1253,5,quad
Rand. Function,14,1254,6,line
Rand. Function,14,1255,7,quad
Rand. Function,14,1256,8,trig
Rand. Function,14,1257,9,line
Rand. Function,14,1258,10,trig
Rand. Function,14,1259,11,quad
Rand. Function,14,1260,12,line
Rand. Function,14,1261,13,quad
Rand. Function,14,1262,14,trig
Rand. Function,14,1263,15,line
Rand. Function,14,1264,16,trig
Rand. Function,14,1265,17,quad
Rand. Function,14,1266,18,line
Rand. Function,14,1267,19,quad
Rand. Function,14,1268,20,trig
Rand. Function,14,1269,21,line
Rand. Function,14,1270,22,trig
Rand. Function,14,1271,23,quad
Rand. Function,14,1272,24,line
Rand. Function,14,1273,25,quad
Rand. Function,14,1274,26,trig
Rand. Function,14,1275,27,line
Rand. Function,14,1276,28,trig
Rand. Function,14,1277,29,quad
Rand. Function,14,1278,30,line
Rand. Function,14,1279,31,quad
Rand. Function,14,1280,32,trig
Rand. Function,14,1281,33,line
Rand. Function,14,1282,34,trig
Rand. Function,14,1283,35,quad
Rand. Function,14,1284,36,line
Rand. Function,14,1285,37,quad
Rand. Function,14,1286,38,trig
Rand. Function,14,1287,39,line
Rand. Function,14,1288,40,trig
Rand. Function,14,1289,41,quad
Rand. Function,14,1290,42,line
Rand. Function,14,1291,43,quad
Rand. Function,14,1292,44,trig
Rand. Function,14,1293,45,line
Rand. Function,14,1294,46,trig
Rand. Function,14,1295,47,quad
Rand. Function,14,1296,48,line
Rand. Function,14,1297,49,quad
Rand. Function,14,1298,50,trig
Rand. Function,14,1299,51,line
Rand. Function,14,1300,52,trig
Rand. Function,14,1301,53,quad
Rand. Function,14,1302,54,line
Rand. Function,14,1303,55,quad
Rand. Function,14,1304,56,trig
Rand. Function,14,1305,57,line
Rand. Function,14,1306,58,trig
Rand. Function,14,1307,59,quad
Rand. Function,14,1308,60,line
Rand. Function,14,1309,61,quad
Rand. Function,14,1310,62,trig
Rand. Function,14,1311,63,line
Rand. Function,14,1312,64,trig
Rand. Function,14,1313,65,quad
Rand. Function,14,1314,66,line
Rand. Function,14,1315,67,quad
Rand. Function,14,1316,68,trig
Rand. Function,14,1317,69,line
Rand. Function,14,1318,70,trig
Rand. Function,14,1319,71,quad
Rand. Function,14,1320,72,line
Rand. Function,14,1321,73,quad
Rand. Function,14,1322,74,trig
Rand. Function,14,1323,75,line
Rand. Function,14,1324,76,trig
Rand. Function,14,1325,77,quad
Rand. Function,14,1326,78,line
Rand. Function,14,1327,79,quad
Rand. Function,14,1328,80,trig
Rand. Function,14,1329,81,line
Rand. Function,14,1330,82,trig
Rand. Function,14,1331,83,quad
Rand. Function,14,1332,84,line
Rand. Function,14,1333,85,quad
Rand. Function,14,1334,86,trig
Rand. Function,14,1335,87,line
Rand. Function,14,1336,88,trig
Rand. Function,14,1337,89,quad
Rand. Function,14,1338,90,line
Rand. Function,14,1339,91,quad
Rand. Function,14,1340,92,trig
Rand. Function,14,1341,93,line
Rand. Function,14,1342,94,trig
Rand. Function,14,1343,95,quad
Rand. Function,14,1344,96,line
Rand. Function,15,1345,1,line
Rand. Function,15,1346,2,quad
Rand. Function,15,1347,3,trig
Rand. Function,15,1348,4,quad
Rand. Function,15,1349,5,line
Rand. Function,15,1350,6,trig
Rand. Function,15,1351,7,line
Rand. Function,15,1352,8,quad
Rand. Function,15,1353,9,trig
Rand. Function,15,1354,10,quad
Rand. Function,15,1355,11,line
Rand. Function,15,1356,12,trig
Rand. Function,15,1357,13,line
Rand. Function,15,1358,14,quad
Rand. Function,15,1359,15,trig
Rand. Function,15,1360,16,quad
Rand. Function,15,1361,17,line
Rand. Function,15,1362,18,trig
Rand. Function,15,1363,19,line
Rand. Function,15,1364,20,quad
Rand. Function,15,1365,21,trig
Rand. Function,15,1366,22,quad
Rand. Function,15,1367,23,line
Rand. Function,15,1368,24,trig
Rand. Function,15,1369,25,line
Rand. Function,15,1370,26,quad
Rand. Function,15,1371,27,trig
Rand. Function,15,1372,28,quad
Rand. Function,15,1373,29,line
Rand. Function,15,1374,30,trig
Rand. Function,15,1375,31,line
Rand. Function,15,1376,32,quad
Rand. Function,15,1377,33,trig
Rand. Function,15,1378,34,quad
Rand. Function,15,1379,35,line
Rand. Function,15,1380,36,trig
Rand. Function,15,1381,37,line
Rand. Function,15,1382,38,quad
Rand. Function,15,1383,39,trig
Rand. Function,15,1384,40,quad
Rand. Function,15,1385,41,line
Rand. Function,15,1386,42,trig
Rand. Function,15,1387,43,line
Rand. Function,15,1388,44,quad
Rand. Function,15,1389,45,trig
Rand. Function,15,1390,46,quad
Rand. Function,15,1391,47,line
Rand. Function,15,1392,48,trig
Rand. Function,15,1393,49,line
Rand. Function,15,1394,50,quad
Rand. Function,15,1395,51,trig
Rand. Function,15,1396,52,quad
Rand. Function,15,1397,53,line
Rand. Function,15,1398,54,trig
Rand. Function,15,1399,55,line
Rand. Function,15,1400,56,quad
Rand. Function,15,1401,57,trig
Rand. Function,15,1402,58,quad
Rand. Function,15,1403,59,line
Rand. Function,15,1404,60,trig
Rand. Function,15,1405,61,line
Rand. Function,15,1406,62,quad
Rand. Function,15,1407,63,trig
Rand. Function,15,1408,64,quad
Rand. Function,15,1409,65,line
Rand. Function,15,1410,66,trig
Rand. Function,15,1411,67,line
Rand. Function,15,1412,68,quad
Rand. Function,15,1413,69,trig
Rand. Function,15,1414,70,quad
Rand. Function,15,1415,71,line
Rand. Function,15,1416,72,trig
Rand. Function,15,1417,73,line
Rand. Function,15,1418,74,quad
Rand. Function,15,1419,75,trig
Rand. Function,15,1420,76,quad
Rand. Function,15,1421,77,line
Rand. Function,15,1422,78,trig
Rand. Function,15,1423,79,line
Rand. Function,15,1424,80,quad
Rand. Function,15,1425,81,trig
Rand. Function,15,1426,82,quad
Rand. Function,15,1427,83,line
Rand. Function,15,1428,84,trig
Rand. Function,15,1429,85,line
Rand. Function,15,1430,86,quad
Rand. Function,15,1431,87,trig
Rand. Function,15,1432,88,quad
Rand. Function,15,1433,89,line
Rand. Function,15,1434,90,trig
Rand. Function,15,1435,91,line
Rand. Function,15,1436,92,quad
Rand. Function,15,1437,93,trig
Rand. Function,15,1438,94,quad
Rand. Function,15,1439,95,line
Rand. Function,15,1440,96,trig
Rand. Function,16,1441,1,trig
Rand. Function,16,1442,2,line
Rand. Function,16,1443,3,quad
Rand. Function,16,1444,4,line
Rand. Function,16,1445,5,trig
Rand. Function,16,1446,6,quad
Rand. Function,16,1447,7,trig
Rand. Function,16,1448,8,line
Rand. Function,16,1449,9,quad
Rand. Function,16,1450,10,line
Rand. Function,16,1451,11,trig
Rand. Function,16,1452,12,quad
Rand. Function,16,1453,13,trig
Rand. Function,16,1454,14,line
Rand. Function,16,1455,15,quad
Rand. Function,16,1456,16,line
Rand. Function,16,1457,17,trig
Rand. Function,16,1458,18,quad
Rand. Function,16,1459,19,trig
Rand. Function,16,1460,20,line
Rand. Function,16,1461,21,quad
Rand. Function,16,1462,22,line
Rand. Function,16,1463,23,trig
Rand. Function,16,1464,24,quad
Rand. Function,16,1465,25,trig
Rand. Function,16,1466,26,line
Rand. Function,16,1467,27,quad
Rand. Function,16,1468,28,line
Rand. Function,16,1469,29,trig
Rand. Function,16,1470,30,quad
Rand. Function,16,1471,31,trig
Rand. Function,16,1472,32,line
Rand. Function,16,1473,33,quad
Rand. Function,16,1474,34,line
Rand. Function,16,1475,35,trig
Rand. Function,16,1476,36,quad
Rand. Function,16,1477,37,trig
Rand. Function,16,1478,38,line
Rand. Function,16,1479,39,quad
Rand. Function,16,1480,40,line
Rand. Function,16,1481,41,trig
Rand. Function,16,1482,42,quad
Rand. Function,16,1483,43,trig
Rand. Function,16,1484,44,line
Rand. Function,16,1485,45,quad
Rand. Function,16,1486,46,line
Rand. Function,16,1487,47,trig
Rand. Function,16,1488,48,quad
Rand. Function,16,1489,49,trig
Rand. Function,16,1490,50,line
Rand. Function,16,1491,51,quad
Rand. Function,16,1492,52,line
Rand. Function,16,1493,53,trig
Rand. Function,16,1494,54,quad
Rand. Function,16,1495,55,trig
Rand. Function,16,1496,56,line
Rand. Function,16,1497,57,quad
Rand. Function,16,1498,58,line
Rand. Function,16,1499,59,trig
Rand. Function,16,1500,60,quad
Rand. Function,16,1501,61,trig
Rand. Function,16,1502,62,line
Rand. Function,16,1503,63,quad
Rand. Function,16,1504,64,line
Rand. Function,16,1505,65,trig
Rand. Function,16,1506,66,quad
Rand. Function,16,1507,67,trig
Rand. Function,16,1508,68,line
Rand. Function,16,1509,69,quad
Rand. Function,16,1510,70,line
Rand. Function,16,1511,71,trig
Rand. Function,16,1512,72,quad
Rand. Function,16,1513,73,trig
Rand. Function,16,1514,74,line
Rand. Function,16,1515,75,quad
Rand. Function,16,1516,76,line
Rand. Function,16,1517,77,trig
Rand. Function,16,1518,78,quad
Rand. Function,16,1519,79,trig
Rand. Function,16,1520,80,line
Rand. Function,16,1521,81,quad
Rand. Function,16,1522,82,line
Rand. Function,16,1523,83,trig
Rand. Function,16,1524,84,quad
Rand. Function,16,1525,85,trig
Rand. Function,16,1526,86,line
Rand. Function,16,1527,87,quad
Rand. Function,16,1528,88,line
Rand. Function,16,1529,89,trig
Rand. Function,16,1530,90,quad
Rand. Function,16,1531,91,trig
Rand. Function,16,1532,92,line
Rand. Function,16,1533,93,quad
Rand. Function,16,1534,94,line
Rand. Function,16,1535,95,trig
Rand. Function,16,1536,96,quad
Rand. Function,17,1537,1,quad
Rand. Function,17,1538,2,trig
Rand. Function,17,1539,3,line
Rand. Function,17,1540,4,trig
Rand. Function,17,1541,5,quad
Rand. Function,17,1542,6,line
Rand. Function,17,1543,7,quad
Rand. Function,17,1544,8,trig
Rand. Function,17,1545,9,line
Rand. Function,17,1546,10,trig
Rand. Function,17,1547,11,quad
Rand. Function,17,1548,12,line
Rand. Function,17,1549,13,quad
Rand. Function,17,1550,14,trig
Rand. Function,17,1551,15,line
Rand. Function,17,1552,16,trig
Rand. Function,17,1553,17,quad
Rand. Function,17,1554,18,line
Rand. Function,17,1555,19,quad
Rand. Function,17,1556,20,trig
Rand. Function,17,1557,21,line
Rand. Function,17,1558,22,trig
Rand. Function,17,1559,23,quad
Rand. Function,17,1560,24,line
Rand. Function,17,1561,25,quad
Rand. Function,17,1562,26,trig
Rand. Function,17,1563,27,line
Rand. Function,17,1564,28,trig
Rand. Function,17,1565,29,quad
Rand. Function,17,1566,30,line
Rand. Function,17,1567,31,quad
Rand. Function,17,1568,32,trig
Rand. Function,17,1569,33,line
Rand. Function,17,1570,34,trig
Rand. Function,17,1571,35,quad
Rand. Function,17,1572,36,line
Rand. Function,17,1573,37,quad
Rand. Function,17,1574,38,trig
Rand. Function,17,1575,39,line
Rand. Function,17,1576,40,trig
Rand. Function,17,1577,41,quad
Rand. Function,17,1578,42,line
Rand. Function,17,1579,43,quad
Rand. Function,17,1580,44,trig
Rand. Function,17,1581,45,line
Rand. Function,17,1582,46,trig
Rand. Function,17,1583,47,quad
Rand. Function,17,1584,48,line
Rand. Function,17,1585,49,quad
Rand. Function,17,1586,50,trig
Rand. Function,17,1587,51,line
Rand. Function,17,1588,52,trig
Rand. Function,17,1589,53,quad
Rand. Function,17,1590,54,line
Rand. Function,17,1591,55,quad
Rand. Function,17,1592,56,trig
Rand. Function,17,1593,57,line
Rand. Function,17,1594,58,trig
Rand. Function,17,1595,59,quad
Rand. Function,17,1596,60,line
Rand. Function,17,1597,61,quad
Rand. Function,17,1598,62,trig
Rand. Function,17,1599,63,line
Rand. Function,17,1600,64,trig
Rand. Function,17,1601,65,quad
Rand. Function,17,1602,66,line
Rand. Function,17,1603,67,quad
Rand. Function,17,1604,68,trig
Rand. Function,17,1605,69,line
Rand. Function,17,1606,70,trig
Rand. Function,17,1607,71,quad
Rand. Function,17,1608,72,line
Rand. Function,17,1609,73,quad
Rand. Function,17,1610,74,trig
Rand. Function,17,1611,75,line
Rand. Function,17,1612,76,trig
Rand. Function,17,1613,77,quad
Rand. Function,17,1614,78,line
Rand. Function,17,1615,79,quad
Rand. Function,17,1616,80,trig
Rand. Function,17,1617,81,line
Rand. Function,17,1618,82,trig
Rand. Function,17,1619,83,quad
Rand. Function,17,1620,84,line
Rand. Function,17,1621,85,quad
Rand. Function,17,1622,86,trig
Rand. Function,17,1623,87,line
Rand. Function,17,1624,88,trig
Rand. Function,17,1625,89,quad
Rand. Function,17,1626,90,line
Rand. Function,17,1627,91,quad
Rand. Function,17,1628,92,trig
Rand. Function,17,1629,93,line
Rand. Function,17,1630,94,trig
Rand. Function,17,1631,95,quad
Rand. Function,17,1632,96,line
Rand. Function,18,1633,1,line
Rand. Function,18,1634,2,quad
Rand. Function,18,1635,3,trig
Rand. Function,18,1636,4,quad
Rand. Function,18,1637,5,line
Rand. Function,18,1638,6,trig
Rand. Function,18,1639,7,line
Rand. Function,18,1640,8,quad
Rand. Function,18,1641,9,trig
Rand. Function,18,1642,10,quad
Rand. Function,18,1643,11,line
Rand. Function,18,1644,12,trig
Rand. Function,18,1645,13,line
Rand. Function,18,1646,14,quad
Rand. Function,18,1647,15,trig
Rand. Function,18,1648,16,quad
Rand. Function,18,1649,17,line
Rand. Function,18,1650,18,trig
Rand. Function,18,1651,19,line
Rand. Function,18,1652,20,quad
Rand. Function,18,1653,21,trig
Rand. Function,18,1654,22,quad
Rand. Function,18,1655,23,line
Rand. Function,18,1656,24,trig
Rand. Function,18,1657,25,line
Rand. Function,18,1658,26,quad
Rand. Function,18,1659,27,trig
Rand. Function,18,1660,28,quad
Rand. Function,18,1661,29,line
Rand. Function,18,1662,30,trig
Rand. Function,18,1663,31,line
Rand. Function,18,1664,32,quad
Rand. Function,18,1665,33,trig
Rand. Function,18,1666,34,quad
Rand. Function,18,1667,35,line
Rand. Function,18,1668,36,trig
Rand. Function,18,1669,37,line
Rand. Function,18,1670,38,quad
Rand. Function,18,1671,39,trig
Rand. Function,18,1672,40,quad
Rand. Function,18,1673,41,line
Rand. Function,18,1674,42,trig
Rand. Function,18,1675,43,line
Rand. Function,18,1676,44,quad
Rand. Function,18,1677,45,trig
Rand. Function,18,1678,46,quad
Rand. Function,18,1679,47,line
Rand. Function,18,1680,48,trig
Rand. Function,18,1681,49,line
Rand. Function,18,1682,50,quad
Rand. Function,18,1683,51,trig
Rand. Function,18,1684,52,quad
Rand. Function,18,1685,53,line
Rand. Function,18,1686,54,trig
Rand. Function,18,1687,55,line
Rand. Function,18,1688,56,quad
Rand. Function,18,1689,57,trig
Rand. Function,18,1690,58,quad
Rand. Function,18,1691,59,line
Rand. Function,18,1692,60,trig
Rand. Function,18,1693,61,line
Rand. Function,18,1694,62,quad
Rand. Function,18,1695,63,trig
Rand. Function,18,1696,64,quad
Rand. Function,18,1697,65,line
Rand. Function,18,1698,66,trig
Rand. Function,18,1699,67,line
Rand. Function,18,1700,68,quad
Rand. Function,18,1701,69,trig
Rand. Function,18,1702,70,quad
Rand. Function,18,1703,71,line
Rand. Function,18,1704,72,trig
Rand. Function,18,1705,73,line
Rand. Function,18,1706,74,quad
Rand. Function,18,1707,75,trig
Rand. Function,18,1708,76,quad
Rand. Function,18,1709,77,line
Rand. Function,18,1710,78,trig
Rand. Function,18,1711,79,line
Rand. Function,18,1712,80,quad
Rand. Function,18,1713,81,trig
Rand. Function,18,1714,82,quad
Rand. Function,18,1715,83,line
Rand. Function,18,1716,84,trig
Rand. Function,18,1717,85,line
Rand. Function,18,1718,86,quad
Rand. Function,18,1719,87,trig
Rand. Function,18,1720,88,quad
Rand. Function,18,1721,89,line
Rand. Function,18,1722,90,trig
Rand. Function,18,1723,91,line
Rand. Function,18,1724,92,quad
Rand. Function,18,1725,93,trig
Rand. Function,18,1726,94,quad
Rand. Function,18,1727,95,line
Rand. Function,18,1728,96,trig
